p                    e                    inc                  ape                  ran                  mass                 time                 true longitude       
0.03694385265        0.6907503095         0.4208260366         0.000827847948       0.0005580975686      1178.80995           13.8944534           185.022354          
0.03716015032        0.6892101405         0.4184866125         0.0003296054476      -0.000317484659      1178.311162          14.22151221          186.7676833         
0.03716787328        0.689397884          0.418476244          5.559978126e-05      -0.0002964873889     1178.263437          14.2528056           188.5130125         
0.03717603017        0.6895864837         0.4184660569         0.0003463486279      -0.0003155806673     1178.214125          14.28513981          190.2583418         
0.03739964912        0.6879872274         0.4160512476         0.000838550979       0.0005011468117      1177.702957          14.6203159           192.003671          
0.03747172651        0.68776129           0.4155706048         0.0001281431168      -0.0003224604254     1177.492398          14.75838081          193.7490003         
0.0374759966         0.6879315571         0.4155552518         8.826885593e-05      -0.0003155006939     1177.458961          14.78030593          195.4943295         
0.03751050544        0.688005797          0.4154362975         0.0007588682993      1.0028187e-05        1177.334341          14.86201986          197.2396588         
0.03776938753        0.6860996839         0.4126481696         0.0005443917471      -0.0002844547688     1176.752807          15.24333525          198.984988          
0.03778450146        0.6862860864         0.4126304747         6.56650646e-05       -0.0003236614012     1176.681058          15.29038154          200.7303173         
0.03779004357        0.6864688109         0.4126164847         0.0002223659855      -0.0003466420238     1176.642101          15.31592629          202.4756465         
0.03794647605        0.6855035804         0.4110994876         0.0008320405289      0.000923849651       1176.266734          15.56205657          204.2209758         
0.03809573043        0.6846076225         0.4096838879         0.0002173559523      -0.0003601612911     1175.905653          15.79881996          205.966305          
0.0381012396         0.6847920921         0.4096690578         6.921291183e-05      -0.0003373292625     1175.866904          15.82422811          207.7116343         
0.03811790985        0.6849768011         0.4096479147         0.0005781592644      -0.0002826540669     1175.790855          15.87409391          209.4569635         
0.03838463445        0.6830218487         0.406810043          0.0007755580195      -5.081561042e-05     1175.200786          16.26100556          211.2022928         
0.03841851989        0.6831149466         0.4067049941         9.299639988e-05      -0.0003555449624     1175.079259          16.34069173          212.947622          
0.03842319195        0.6832943795         0.4066878381         0.0001461335878      -0.000365287714      1175.044152          16.36371145          214.6929513         
0.03850564415        0.6830038272         0.4061226414         0.0008639252866      0.0005732750767      1174.815471          16.51365938          216.4382805         
0.03873572448        0.6813931645         0.403715237          0.0003728745691      -0.0003891618334     1174.304823          16.84849477          218.1836098         
0.03874455798        0.681595553          0.4037026927         6.502147101e-05      -0.0003629225075     1174.253806          16.88194662          219.928939          
0.03875388717        0.6817986483         0.4036903781         0.0003912172397      -0.0003868794847     1174.201108          16.91650112          221.6742683         
0.03899183261        0.6801254865         0.4012051426         0.0008774096361      0.0005130608102      1173.677817          17.25962618          223.4195975         
0.03907057699        0.6798788927         0.4006979097         0.0001475699411      -0.0003935148795     1173.458386          17.40350853          225.1649268         
0.03907545075        0.6800638509         0.4006792317         0.0001020847275      -0.0003848076112     1173.422485          17.42704919          226.9102561         
0.03911392816        0.6801366155         0.4005497717         0.0008157998596      -1.917201448e-05     1173.29114           17.51317312          228.6555853         
0.03938955352        0.6781389257         0.3976751172         0.000603521519       -0.0003490861874     1172.696056          17.90337371          230.4009146         
0.03940674095        0.6783365497         0.397654536          7.585596166e-05      -0.0003929976073     1172.619687          17.9534488           232.1462438         
0.03941308471        0.6785346015         0.397637508          0.0002541424834      -0.0004217353912     1172.577897          17.98085123          233.8915731         
0.03958080337        0.6775181123         0.3960704621         0.0008550995488      0.0009631832338      1172.191523          18.23419881          235.6369023         
0.03974107411        0.676572876          0.3946066367         0.0002484312308      -0.000436722866      1171.819492          18.4781424           237.3822316         
0.0397473807         0.6767728561         0.3945885426         7.957312771e-05      -0.0004080926797     1171.7779            18.50541461          239.1275608         
0.03976633017        0.6769680234         0.3945641002         0.0006394044343      -0.0003463441842     1171.696968          18.55848211          240.8728901         
0.04005067987        0.6749166523         0.3916377117         0.0008363379676      -8.554022513e-05     1171.09293           18.95455338          242.6182193         
0.04008860709        0.6750091639         0.3915228381         0.0001065393398      -0.0004289197157     1170.964599          19.03870094          244.3635486         
0.04009394504        0.6752039579         0.3915018283         0.0001674654699      -0.0004412170384     1170.926854          19.06345081          246.1088778         
0.0401840488         0.6748877738         0.3909066426         0.0009011848913      0.0005924339338      1170.688609          19.21966948          247.8542071         
0.04042965221        0.6731978054         0.3884291686         0.0004218009367      -0.000469171593      1170.165254          19.56283677          249.5995363         
0.04043978904        0.6734156945         0.388413826          7.395881892e-05      -0.0004359441484     1170.110601          19.59867333          251.3448656         
0.04045049465        0.6736340845         0.3883987779         0.0004419285974      -0.0004664151578     1170.054163          19.63568012          253.0901948         
0.0407045754         0.6718778585         0.385840952          0.0009176876661      0.0005287259669      1169.51789           19.98731738          254.8355241         
0.04079091002        0.6716069505         0.3853054016         0.0001686032758      -0.0004724526605     1169.288885          20.13747779          256.5808533         
0.04079647922        0.6718076272         0.3852824164         0.0001163162645      -0.0004614100109     1169.250245          20.16281416          258.3261826         
0.04083952724        0.6718772574         0.3851412907         0.0008770611544      -4.955753176e-05     1169.111578          20.25373878          260.0715118         
0.04113398253        0.6697772732         0.3821773626         0.0006694395487      -0.0004204449465     1168.502031          20.65342287          261.8168411         
0.04115359511        0.6699860576         0.3821532333         8.561290662e-05      -0.0004693436242     1168.420581          20.70683026          263.5621703         
0.04116087255        0.6702004146         0.382132266          0.0002899544534      -0.0005057728028     1168.375643          20.73629616          265.3074996         
0.04134136414        0.6691256122         0.3805132057         0.0008777437818      0.001009482163       1167.977439          20.99740115          267.0528288         
0.04151411323        0.668124198          0.3789991904         0.0002834188086      -0.0005224612971     1167.593632          21.24906618          268.7981581         
0.0415213465         0.6683406207         0.3789768497         8.947739436e-05      -0.0004860566134     1167.548878          21.27841141          270.5434874         
0.04154296097        0.6685459574         0.3789483832         0.000707533413       -0.0004165231879     1167.462572          21.33500275          272.2888166         
0.04184715096        0.6663868614         0.3759306434         0.0009020460239      -0.0001221213931     1166.84363           21.74084712          274.0341459         
0.04188975           0.6664769776         0.3758047614         0.0001202819551      -0.0005101012709     1166.707869          21.82986649          275.7794751         
0.04189585203        0.6666879869         0.3757787131         0.0001907337471      -0.0005258545018     1166.667182          21.85654561          277.5248044         
0.04199468288        0.6663416925         0.3751516321         0.0009393148371      0.0006166130234      1166.418604          22.01953981          279.2701336         
0.04225781793        0.6645623271         0.3726019038         0.0004775245379      -0.0005590051074     1165.881631          22.37163619          281.0154629         
0.04226948588        0.6647962447         0.3725829068         8.198097851e-05      -0.0005162933706     1165.822939          22.41012066          282.7607921         
0.0422818097         0.6650303866         0.372564292          0.0004996402033      -0.0005556491972     1165.76235           22.44984958          284.5061214         
0.04255411087        0.6631806329         0.3699316333         0.000959088774       0.0005491702672      1165.212176          22.81060235          286.2514506         
0.04264912357        0.6628808694         0.3693658557         0.0001914359         -0.0005605167565     1164.972807          22.96755833          287.9967799         
0.04265548613        0.6630979317         0.3693372024         0.0001307956757      -0.0005462949775     1164.931106          22.99490161          289.7421091         
0.04270381929        0.6631620898         0.369183054          0.000942981512       -8.101075987e-05     1164.784438          23.0910726           291.4874384         
0.04301950707        0.6609476591         0.3661270408         0.0007432250163      -0.0004995777287     1164.159461          23.50087403          293.2327676         
0.04304196284        0.6611669861         0.3660984882         9.44962971e-05       -0.0005534856615     1164.072394          23.55796483          294.9780969         
0.04305032227        0.6613982054         0.3660723318         0.0003306716057      -0.0006003804123     1164.023942          23.58973524          296.7234261         
0.04324531207        0.6602568377         0.3643992            0.0008992062885      0.001064397879       1163.613009          23.85918646          298.4687554         
0.04343223892        0.6591911323         0.362832934          0.0003231606831      -0.0006190408713     1163.216523          24.11916479          300.2140846         
0.04344054154        0.659424433          0.3628049803         9.846803321e-05      -0.0005720157213     1163.168234          24.15082817          301.9594139         
0.043465279          0.6596390044         0.3627715382         0.0007835930339      -0.0004941646975     1163.075986          24.21131606          303.7047431         
0.04379185529        0.6573593953         0.3596596071         0.0009730946549      -0.0001605347605     1162.441156          24.62757796          305.4500724         
0.04383987353        0.6574444769         0.359521311          0.0001339590049      -0.0006000800814     1162.297249          24.72193865          307.1954016         
0.04384683887        0.6576719422         0.3594885692         0.0002162187277      -0.0006206009146     1162.253262          24.75078136          308.9407309         
0.04395566113        0.6572899847         0.358827505          0.000977765297       0.0006471751645      1161.99349           24.9211156           310.6860601         
0.04423863723        0.6554097004         0.3562033676         0.0005414752417      -0.0006604847818     1161.441934          25.28277406          312.4313894         
0.04425209944        0.6556594657         0.3561795217         8.846517415e-05      -0.0006046501318     1161.378735          25.3242144           314.1767187         
0.04426632191        0.6559090916         0.3561561789         0.000565793502       -0.00065636372       1161.313513          25.36698103          315.9220479         
0.04455923599        0.6539539066         0.3534465103         0.001001067152       0.0005757541364      1160.748468          25.73748449          317.6673772         
0.04466420661        0.6536195792         0.3528484062         0.0002162929221      -0.0006591350448     1160.497851          25.90181593          319.4127064         
0.04467145475        0.6538528424         0.3528121748         0.0001452552621      -0.0006404985899     1160.452709          25.93141538          321.1580357         
0.04472591867        0.6539081822         0.352643401          0.00101381822        -0.0001132895824     1160.297264          26.03334179          322.9033649         
0.04506558949        0.651565611          0.3494926151         0.0008261347043      -0.0005877154654     1159.655858          26.45391612          324.6486942         
0.04509137922        0.6517938743         0.3494584639         0.0001018740586      -0.0006461292859     1159.562551          26.51509825          326.3940234         
0.04510097571        0.6520415597         0.3494253639         0.0003774253722      -0.0007075458321     1159.510151          26.54945727          328.1393527         
0.04531245555        0.6508239723         0.3476961135         0.0009183115231      0.00113005449        1159.085523          26.82788819          329.8846819         
0.04551552589        0.6496844225         0.346075533          0.0003687551332      -0.000728487849      1158.675384          27.09681921          331.6300112         
0.04552504118        0.6499339293         0.3460400448         0.0001058922474      -0.0006666650961     1158.623118          27.13109004          333.3753404         
0.04555343778        0.6501556743         0.3460003589         0.0008687767602      -0.0005803976884     1158.524267          27.19590726          335.1206697         
0.04590530312        0.6477412087         0.3427916316         0.001049817341       -0.0002006362141     1157.87255           27.62324268          336.8659989         
0.04595962128        0.6478173453         0.342639233          0.0001471772604      -0.0006998276047     1157.719678          27.72348211          338.6113282         
0.04596752961        0.648060153          0.3425974634         0.0002442690543      -0.0007270620572     1157.671967          27.75476601          340.3566574         
0.04608782203        0.64763557           0.3419001593         0.001015599316       0.0006859211701      1157.400045          27.93306738          342.1019867         
0.04639326998        0.6456413145         0.3391997178         0.0006154411304      -0.0007758393728     1156.832912          28.30494004          343.8473159         
0.04640881533        0.6459053158         0.3391693406         9.255685327e-05      -0.000701482793      1156.764652          28.3496985           345.5926452         
0.04642524689        0.6461687142         0.3391396356         0.0006421735604      -0.0007707321429     1156.694231          28.39587377          347.3379744         
0.04674148889        0.6440946884         0.3363511095         0.001042664156       0.000610291805       1156.11333           28.77677447          349.0833037         
0.04685791324        0.643718525          0.3357183997         0.0002434533949      -0.0007699030651     1155.850481          28.94912649          350.8286329         
0.04686610387        0.6439659787         0.3356718932         0.0001593106615      -0.0007450095698     1155.801447          28.98127817          352.5739622         
0.04692768949        0.6440076179         0.3354865827         0.001089650548       -0.0001459508042     1155.636339          29.08954059          354.3192914         
0.04729445142        0.6415216763         0.3322388053         0.000919594681       -0.0006862902027     1154.977517          29.52153455          356.0646207         
0.04732413483        0.6417555144         0.3321974594         0.0001069030861      -0.0007477259101     1154.877246          29.58728324          357.80995           
0.04733510275        0.642017277          0.3321549431         0.000431697484       -0.0008296939384     1154.820384          29.62456766          359.5552792         
0.04756534376        0.6407122231         0.3303677301         0.0009332412245      0.001209194092       1154.38105           29.91264209          361.3006085         
0.04778680371        0.6394876094         0.3286909499         0.0004216478114      -0.0008532589382     1153.956229          30.19119959          363.0459377         
0.04779764156        0.6397503537         0.3286452209         0.0001108990878      -0.0007704107276     1153.899463          30.22842136          364.791267          
0.04783030557        0.6399752375         0.3285975831         0.000964390173       -0.0006765067514     1153.793242          30.29807137          366.5365962         
0.04821071096        0.6374101104         0.3252901282         0.001132336503       -0.0002420731679     1153.123682          30.73710647          368.2819255         
0.04827234941        0.6374713959         0.3251215786         0.000159428085       -0.000810140989      1152.960908          30.84383821          370.0272547         
0.04828121239        0.6377256313         0.3250674981         0.0002753483927      -0.0008470186801     1152.90897           30.87789423          371.772584          
0.04841468163        0.6372495955         0.3243315773         0.001051237847       0.0007352461518      1152.623851          31.06484888          373.5179132         
0.04874553891        0.6351268368         0.3215536113         0.0007016288512      -0.000907780154      1152.040173          31.4475699           375.2632425         
0.04876344834        0.6354006826         0.3215143429         9.322604566e-05      -0.0008067952912     1151.966201          31.4960743           377.0085717         
